,transaction_id,user_id,product,quantity,price,timestamp
1542,c2917179-4bdc-4642-91a3-3eb80c6bd177,23345344-cd59-4813-b13e-51f27cfdd880,bag,1,889,2024-03-05 09:32:13.346643
1543,e6f9032f-7c04-43ac-960c-b33f8cf3c6c9,8dbefb80-9555-4cc4-941e-fedb8905dce6,between,4,41,2024-04-16 10:09:02.871206
1544,cd9146b1-bca0-4091-81ae-a79e01631545,042701f4-fff7-4643-b554-8c1cb11c99c3,lawyer,5,413,2024-10-27 03:36:16.289983
1545,5e65dd78-d334-421a-906c-e82ff63e08b9,81c40029-9c32-48af-8590-8e5f548af4a2,modern,1,365,2024-02-14 01:10:02.538188
1546,12b7e73b-eca7-4609-9f7d-7cf2ddeb31a0,81d4a2cc-87f4-4fa0-93e2-f69a71b10783,seek,2,972,2024-07-02 15:47:20.847497
1547,4b627a45-c557-428b-a4ed-b5bfb981f673,1ec81c72-e8c5-4440-8db1-4e9bae85f40c,well,4,904,2024-01-09 19:21:27.830486
1548,42cd7715-c7c1-4fa1-ba7f-69a78b5c9c0e,448abc54-ef32-42d5-8c7f-393cc5dfbf9e,cause,4,651,2024-02-16 01:03:19.280204
1549,23ade69b-13d6-4bbd-8ff5-416b72ce7939,5accd049-f567-43cf-af8a-4660e122331a,cover,3,347,2024-05-15 12:19:23.908355
1550,1d9946a8-3beb-4d4d-8881-0046ad1a40a2,096d67c2-c2c5-4849-8a0d-7cc32472d250,newspaper,2,758,2024-01-20 02:51:32.497352
1551,14bedb40-0954-41a5-981f-6524a06bca88,94738b81-8309-4716-83a9-618825a19e8a,move,3,630,2024-09-28 10:35:39.545318
1552,b8490f95-4bf8-4070-82c5-53c032c43a7a,c490ac3f-038a-477a-b86f-a7b59b009c7a,as,4,595,2024-09-11 00:48:15.185550
1553,81c6d3e0-bfc0-4973-a6d0-41bb2c60c881,43eedf89-b841-4887-8ba3-d050f0cf9ac3,cost,5,593,2024-09-15 01:45:10.802496
1554,de54fed2-bec9-46e9-bed4-38517891396e,70f0b071-154d-4f14-b47c-5b780b051c92,themselves,1,481,2024-07-03 07:04:56.412922
1555,6a5da2db-6c68-434a-988b-1a14d0bc7734,2e221e04-0f8d-40f7-8449-2bc856254fb4,office,1,877,2024-09-05 06:28:16.024187
1556,ffbc28c3-c2c2-4ac8-b18d-aceae74a6aa5,2dd8f972-b8ab-4775-828e-2f145a5ee20c,administration,3,123,2024-03-31 03:00:54.957060
1557,07aff97b-0853-4345-b86a-a53107d8938e,e31941cc-4281-48d6-bdd7-512a50427c06,film,2,182,2024-08-08 06:46:05.910806
1558,4b27c33f-4160-4162-9a0f-1e3ee7a59faf,5a8147e7-e39e-45af-bbc8-a8cb5cefe9f5,process,4,61,2024-01-25 06:37:22.318573
1559,2e726824-ab5d-4cc4-8b52-ecdce6c84e58,cb685407-d2f5-4215-b9bb-97d0cd9bf5a5,later,1,922,2024-07-16 18:43:01.553175
1560,84da6748-7b61-4781-9a5d-f92f86dc6120,ab0a1322-a310-4d40-ae09-0e8f73b5efeb,pressure,3,235,2024-05-30 04:27:51.254914
1561,48c45730-0da8-41ec-970a-71f5c7927fb1,b418999e-f814-439b-b1e4-f9e0e198fe27,some,5,842,2024-06-18 22:18:48.634467
1562,37f82faf-e9e4-48bd-a67b-bca830348eea,31a198b4-a2ed-4393-b44d-e152a6c103f7,chair,4,999,2024-06-27 23:08:27.094691
1563,f84a67ba-e238-459c-87fd-ea6f7e869cd1,6570098a-2d68-4307-8643-88bee3a51bbc,concern,3,490,2024-03-28 22:22:29.952919
1564,d4ce24b3-dd31-4e8b-8590-2f83906a4fdd,b9d85ef1-e97d-4524-9482-7c1a6f5ecf5d,stage,5,54,2024-02-27 14:07:08.182793
1565,97b0ada7-79c6-4cd2-be7f-c0187353d555,d26357e6-6d17-41b9-bf89-b086ec332a8f,inside,3,178,2024-02-12 08:58:48.495567
1566,194afc47-744e-47ef-938f-09c18fb32bda,affd0b90-9c77-4505-974a-eec908112b09,maintain,3,345,2024-04-26 15:28:50.773276
1567,bad97e1e-018f-45d6-b386-584cd94bea9f,4640e528-a330-481d-b0a4-0363d8cd6030,war,2,606,2024-10-16 01:40:42.174380
1568,0ea187d8-1c02-40cd-b117-79aa96707f80,c9a8b828-830f-4ee0-abfb-98a115f51e00,with,1,122,2024-10-15 02:43:06.495922
1569,74cd6d1e-88a4-44c0-b879-cbf9b749fc46,63a4e5a2-9809-447f-b335-69e611914c82,Mr,1,942,2024-07-24 06:22:21.881205
1570,4557b803-9b51-4279-90fe-cfaf39b3da8c,1fc5a210-8422-46a5-bcdd-3da8849e24d7,price,1,105,2024-02-05 12:26:17.967837
1571,a171d744-8c43-4e85-84e9-462be4a1ba83,ab437d26-86af-43ce-9b90-da3fa273f523,good,1,593,2024-02-21 18:04:05.565127
1572,dafec484-ebf2-4a27-9e0a-8864d8589dfb,104efca2-f2a9-4396-9f17-d9b3d8714a80,campaign,2,626,2024-09-27 11:49:23.284246
1573,62cdd1c9-66d8-4114-b7e8-026ac587a96c,65f50066-9fdd-45f9-93b8-caef5a3c562c,have,4,554,2024-08-31 02:25:38.148190
1574,7653199f-07c0-4da4-bd6f-ca925342e78c,7fc31408-ecfc-4cdf-a4dd-fcbd145ca205,similar,1,56,2024-03-12 03:43:51.425471
1575,1cda8587-5c7f-4195-8f25-3bcd9e1e75a2,9adf0168-4025-4d04-af22-40cc0fa5acca,interesting,1,949,2024-11-05 00:48:54.808054
1576,83a5ae7d-5505-4fb9-a286-7bf950ca327e,36b0cb49-4d8d-4e7d-be32-c86f8c4a92eb,yard,5,215,2024-03-03 22:54:07.886184
1577,ea30a1aa-6cd9-46c0-b4b9-0784cf47433f,eafdb91e-6ac6-4123-8bac-69ef6d03e401,society,5,782,2024-02-01 13:37:51.573063
1578,de563066-0bad-409b-97b1-52220c281c17,99c4cd9b-988a-4fbf-bbf9-88768cd6c746,continue,5,315,2024-09-11 01:21:48.313414
1579,22b599b7-f2a2-4ba4-8aa5-44453c273a8b,ba90bf4c-609d-4ff5-b0dd-bbb7ce8086ad,policy,4,414,2024-06-17 01:06:11.283955
1580,d57aefa8-50f3-4abe-9566-78a757c35ecb,8d906d4b-6d59-4f41-badd-1c286f3b0bd8,enter,3,403,2024-10-15 05:03:58.549977
1581,1fe8035d-5b63-49ba-aa01-dd9bbb9c32c9,acc6cb58-fcc7-41db-bde1-c35714a923d1,environmental,2,392,2024-01-07 20:53:09.576998
1582,bb646383-b969-4fce-b903-57ea824a3a06,cbbcdd39-0697-43e8-a479-376266aa2a26,reduce,3,377,2024-04-15 19:40:20.139282
1583,b1983d5c-2390-41b5-b30c-9bd886b801fc,01977e39-afab-4bdf-867c-2bb3a2639c06,senior,4,121,2024-01-01 17:44:32.740184
1584,3e7deb6f-96ef-4f52-810a-a994c527fdb9,f5f5f930-ce0e-4c8a-9fd3-a52257ac5dc7,everything,5,896,2024-09-27 15:51:05.167611
1585,d58ce42b-d83a-4382-b63b-dfa292cee7ed,95f4a5d1-86b7-4ecd-920f-7062c69c7585,every,4,358,2024-03-09 18:48:31.469380
1586,4de002f8-0f5d-464f-bd80-49218952c304,9a8b28b9-aeb1-428d-9fd3-9a407e605bac,nice,5,586,2024-10-25 10:33:43.173628
1587,19b90093-bd25-4a09-99e1-2fd1fdb6d1d3,88bde4b0-8100-4d89-8bb4-55e74344bf8d,mind,5,880,2024-02-09 04:15:15.070051
1588,d9a608e9-6f90-4405-b00d-9d402f60a640,1c8e787d-f8c6-411f-a3e3-bb0ffcd078f4,trip,2,890,2024-09-11 09:36:55.500149
1589,fb26dc79-4793-48a9-9f4b-73542e79f773,2c390e98-32d1-42a6-ad24-1908da94a5f7,win,3,771,2024-06-07 16:02:17.208616
1590,6ce4775b-5985-4fa7-bbe3-aeb9c8182dce,7bbc1b07-ce4f-427e-9aaa-5e425191b27e,garden,1,140,2024-05-29 07:00:50.004194
1591,837a9545-3e95-49e1-8cdc-6293466c50ba,fafd29ed-dbce-4d66-93de-5aacb747b454,bag,2,356,2024-06-25 00:48:48.414480
1592,7fecb4a4-067b-4e88-923c-9fc5a9ee7a7e,06bc4c2d-ad53-47d6-8ff9-fe14bee0dda5,help,3,874,2024-09-06 09:22:44.955967
1593,03c8fce1-63c4-46e5-849c-ded2de936654,f0ae8587-4947-4f2d-8779-95848887c333,read,3,249,2024-05-03 21:27:04.099171
1594,adca32ad-8c84-4c8f-a41b-7cc7acd676d0,41a8157d-94a1-4d8c-9478-4e3cb446d842,no,5,869,2024-02-13 21:00:47.845880
1595,48957d58-3136-4d5b-b7e5-79b039da5dfd,0778cf77-c485-4241-956c-c30228558a48,significant,1,368,2024-06-16 06:04:06.486455
1596,fbf372c3-0246-4c06-89d1-cf925c9c65d1,d8068b87-508f-4db3-a33b-60dca201aa40,news,5,857,2024-08-19 11:03:36.432500
1597,f282def8-e915-4bc0-9592-b5c8d26adc17,94cace85-ecc6-45f9-9233-195c2962e11d,baby,3,468,2024-07-23 06:07:26.785693
1598,bffdc7e3-9540-4bad-9d28-114b032def39,99f26456-8505-4b89-a41c-6504a74a74bd,my,3,977,2024-01-07 08:53:29.824718
1599,0631538a-a280-4c38-85cf-01acaf21f5f0,d6bf11c2-30ca-4515-a440-9cfea30f4644,federal,4,262,2024-02-11 07:40:50.943247
1600,bad9f349-a628-4ef7-9838-453e675e0693,399c38ae-adad-47d2-bf4d-12a0a922fa6a,either,2,457,2024-01-16 05:26:48.199679
1601,ccfe50c2-af19-4be9-9ed2-239d017d47fc,ab7aec9a-d3a2-4b7d-9680-0bbaedcf995c,cell,4,518,2024-10-27 05:40:48.733305
1602,6aa1a7cc-e2ba-489e-bb18-01c8221244d9,5cfe8028-9138-47c3-ad8f-3dbf2c226926,couple,3,298,2024-02-14 23:22:42.418117
1603,327fb204-7f9b-4ab4-93d2-00540d2b2d04,de623dd5-8c9d-45cd-8ef9-b8aee518dd09,official,4,493,2024-09-17 22:41:12.518188
1604,145dd7f4-6590-4ff7-8b62-f3d481a54c6b,5ffd0e82-b6c5-432b-a1a5-fb310692447d,range,3,956,2024-09-24 18:26:22.812779
1605,b542f412-baaf-4967-a96b-5c1491002a8e,95408c35-d617-4d3a-a985-787c8f22d08f,significant,5,771,2024-03-01 17:58:25.347259
1606,18273a1a-adee-4164-852b-3bdabcc6f761,93e2b18f-c1d6-4085-b3b8-44ed8e802c06,travel,4,694,2024-10-17 14:34:21.213249
1607,58f85db3-716c-48bd-b06e-7ef8a9abc629,b3e0b253-51bb-4b09-b54e-8e1fea176a75,high,3,188,2024-07-18 11:58:48.165204
1608,14b7be8c-107f-4ccd-855c-4c7c8aae0818,4aa8fff9-fa97-4d5e-9b37-2d747adfa936,white,4,610,2024-02-01 03:46:58.448612
1609,e0b6a549-760f-4e86-947d-c4479510d924,acff293a-263e-4462-a981-1a0ce8002053,have,1,506,2024-01-13 06:54:55.502844
1610,19c98757-5dc8-440a-8a0d-638e1f56487b,f8d89ba8-0039-4141-a59a-99f6474029ee,keep,3,492,2024-09-15 23:54:50.128870
1611,efcf8cd9-1c0c-418f-b89a-34189828ff82,0bcb5ad7-e4bf-4b82-970f-eb4ddd8f011b,too,1,38,2024-07-27 06:10:58.795317
1612,ff1a75c9-4a8e-47ce-99aa-d83af5ec923c,a8230f7e-2642-4290-99dc-7252f76a47f1,no,2,418,2024-01-05 09:15:32.720517
1613,777683a8-d778-4d16-98ca-614365f73ce2,94d0b9d2-841d-4ce8-8c8d-26dbaae00bc9,foreign,2,162,2024-08-03 18:53:20.239750
1614,07744208-731c-4001-bf5a-bc87e6852cf8,93d33dcb-36a7-40dc-b658-35b1f01b9252,early,5,539,2024-02-15 02:16:20.697662
1615,eff9270c-7335-4ba1-becf-cc18d762e731,e2a054d9-2ef4-433f-8cb1-2db80e278e8c,unit,1,107,2024-06-19 08:49:56.178694
1616,d24e296c-a9ac-49c3-a7de-d936e2450b42,d292d80b-4830-43ed-bae1-ff5db83f8111,keep,3,808,2024-03-31 17:20:55.384810
1617,76abd22d-1c45-4e5f-90bc-de4af345511b,bfb12df0-ff4c-4d55-b0d3-4c33e7ab0ee5,hour,3,30,2024-06-14 11:25:07.400166
1618,f2b265ad-bd14-4bc8-85a4-f00f81ed223f,0a6e98c8-a70e-45c7-b87b-9ed79bd7cd55,likely,4,621,2024-04-15 09:07:04.872060
1619,fc7a7cb9-da62-4759-924c-94625e0fee53,44b0d91a-d5cd-4d37-a006-a36d9bad9f7d,its,3,357,2024-08-18 18:20:19.876251
1620,c69fd4ce-2afd-40cc-87c2-bb06a56a7c13,9f519bcd-3971-4971-9c7a-26cbf9f89077,wall,1,786,2024-06-11 18:37:41.956599
1621,704e05f7-3a19-44eb-a759-2757f6d05fb8,81d4a2cc-87f4-4fa0-93e2-f69a71b10783,pressure,4,580,2024-04-22 18:39:10.739058
1622,86bec36e-8fa1-47d0-99e4-1faa25e40a89,8f016932-48bb-4965-930b-ec12658246ac,rock,3,761,2024-02-19 18:33:26.601332
1623,bcba44c5-3796-4d60-aa35-6aaeff2e0120,44b0d91a-d5cd-4d37-a006-a36d9bad9f7d,third,5,263,2024-07-05 06:39:35.534142
1624,ae47a232-c82c-4972-b9a7-5413598a5f3b,ff4a3d3c-f6ce-47ef-8532-67f929f0b2c3,position,5,9,2024-02-08 12:07:36.881339
1625,1a94ed8c-f30f-41ba-b4e2-48bdff5421ff,009a31e0-05fe-41e1-8959-236dda140fc6,life,1,840,2024-06-24 01:59:19.275294
1626,b19a5ea8-0138-4a3b-b588-72a0f851d6e4,0322630a-f6b2-4988-b5e1-4154f5fb4bc1,true,3,204,2024-10-08 08:24:07.260479
1627,9a6d71bc-3314-48a0-a882-bd7a9f60c0c8,3b2418fd-afa4-4c8c-92ee-ba048fa3a726,democratic,5,162,2024-01-10 10:57:16.364797
1628,b628ab91-749e-4a2b-9fa2-1437c846562f,c671dbf6-226d-4a6f-a360-bf979118f9d2,cell,2,310,2024-07-12 09:04:48.982440
1629,1143af95-8161-4bb0-9ccf-435a156fb49c,c1b86695-7618-4197-ba39-c300c49d8657,science,1,659,2024-04-30 17:25:52.825270
1630,384805cf-bfb2-4127-9260-878ffa20013b,31daf073-c0e1-459f-a072-d29873a93ed6,true,3,381,2024-01-30 09:51:32.257786
1631,b0ad52d9-ce60-4853-bb94-11417cb80110,8a91c6d6-5599-4d31-8b82-495268745e02,beautiful,5,679,2024-08-23 11:13:16.716385
1632,21341b9b-9944-489c-a9be-5bca910592f2,bfb12df0-ff4c-4d55-b0d3-4c33e7ab0ee5,wife,2,94,2024-05-03 22:26:12.604489
1633,ad900523-441c-4343-ac97-0b536c8c749f,6173432d-74ae-4eb0-be24-a2a6e5f3d4a0,artist,3,430,2024-08-26 03:31:45.229195
1634,1ea1e471-d203-4b27-83da-5516094a83b1,97000653-5e2a-47a9-872b-aab990107e84,interesting,5,267,2024-09-16 12:13:34.062135
1635,c2b87e3b-26b2-4624-ada8-825b15ec3162,968b06ea-5641-4d0b-8ba1-fd55f7c24fd2,crime,1,837,2024-02-20 19:08:39.265353
1636,d1e83bfb-f7f3-4d4d-a38a-36209cc84271,2e221e04-0f8d-40f7-8449-2bc856254fb4,bad,1,231,2024-10-11 12:11:36.370195
1637,efa27928-32d0-4014-b748-cf815429d1e7,03504b40-a130-4b21-a962-e77338f1021b,price,4,524,2024-09-26 03:27:49.894918
1638,a9df562a-1297-4670-b961-01373edf4c1c,2ea0df6b-ed0d-442d-ac69-d5bfd6713740,beyond,5,569,2024-09-12 23:41:56.831134
1639,838cd2c7-7146-436e-ac8d-83375bd1e0c3,a500746a-fe3f-4eeb-b3b2-d02d3cd1426e,represent,2,53,2024-01-23 14:31:53.305572
1640,7bb59e63-e943-4a22-99f7-4b9233e5b21a,4ecc3e74-3e89-4312-becf-aefda84299b3,during,2,491,2024-01-21 18:14:35.595507
1641,9f40295a-296a-47c0-a198-3da69dd36555,06aacbc5-ac56-4465-a7e8-889f3ce825b7,office,3,512,2024-03-25 21:16:24.446800
1642,f7e3ba71-55e6-453a-a601-8dd333a504c7,98ea2950-50bd-4596-97d1-e61b6ee3452a,mention,4,347,2024-04-17 03:16:21.307890
1643,d0a4a177-6146-4417-8d40-5557d5321a2e,affd0b90-9c77-4505-974a-eec908112b09,election,1,844,2024-06-01 02:27:14.481575
1644,64ed7b63-0266-40c5-908f-18ed91771a89,0bf9d0d6-bb11-45d6-8f84-5eb1072e750a,occur,4,614,2024-04-14 10:37:33.120780
1645,edde9d6d-cbdf-431c-ae1a-43965cc41a6c,be2dc59e-c0f8-4b92-88cf-67e22d71b83e,short,1,940,2024-10-16 20:42:31.905392
1646,314d6a81-cceb-4b65-a7e6-bbd531881223,157db5c7-2a5d-4b27-abdc-b697364ca54d,time,3,991,2024-07-01 08:08:03.340693
1647,c01ffd44-d5da-43b2-b097-ff802d94a90f,c92924fc-fd47-4acd-9211-2be053e43df7,live,1,311,2024-09-10 04:04:46.148891
1648,af2a704b-63be-483a-bad7-336d754e6581,903678ba-46df-410e-bbd2-cce92febf79e,article,1,509,2024-02-25 20:28:05.754049
1649,5d9c6c68-0b17-4eaf-8bb5-1dc6c17db4f6,3b9a49d9-022b-475b-9623-5f68de2cadd9,minute,1,360,2024-01-24 19:00:41.419994
1650,877dabe9-d518-4e09-949e-99a981d67c81,757df82e-0fee-4c23-9a1d-646b8cc58580,toward,2,412,2024-05-19 07:26:07.013431
1651,8131bcef-f527-4d4d-9c44-822c245929ef,31a198b4-a2ed-4393-b44d-e152a6c103f7,condition,5,978,2024-03-17 19:23:42.805775
1652,8666adfc-a229-4d6f-b90d-4876692a6211,be6801cf-5de4-4e34-856d-bc86afe5cf0a,stuff,2,161,2024-09-21 09:27:46.357554
1653,a6b6e504-ba34-4364-91f6-e66043e59601,4b0a2349-302d-46c3-9d9a-fb3494a2ec70,build,5,348,2024-05-14 09:09:06.447518
1654,7923cf8c-8d55-45cf-9e46-75cf3f823d30,ed694986-8827-4535-a807-a11200f32dc6,seem,2,671,2024-08-02 20:46:07.244556
1655,10cb9cf4-f253-4edd-99a3-78b312775733,0a1b1617-ef79-475a-a4b7-a5316c6969b2,sign,5,295,2024-02-02 07:34:37.571516
1656,b28aafdb-1c9c-4f79-96ee-1b186adf5d3e,38800c6e-f0b9-44f0-9aab-666da2d3c7a1,professor,5,415,2024-04-20 06:33:56.545448
1657,ebe5944c-a3e3-429f-a140-ed11e517a162,799c275c-e551-4df3-b35c-fc36fe6eab57,clear,5,500,2024-08-17 14:17:07.654848
1658,0e2f79d2-ba62-45ab-859c-78e6880a8f5b,158ddba3-1eab-4000-b382-9e475ebfcf01,discussion,1,956,2024-05-30 07:55:50.719812
1659,1e972ceb-7532-4290-a0be-f319f73609f9,f7a731a9-c48c-4cc0-99df-678febcf94bc,development,1,94,2024-06-12 17:32:33.681854
1660,e296f8cb-675e-4ac6-95ff-43bb35f49920,2c390e98-32d1-42a6-ad24-1908da94a5f7,before,4,341,2024-10-01 21:25:48.967767
1661,273617cc-d73a-4a75-9fe1-b17675f6bede,38ca7932-00b3-4b8c-bcb7-c5da7c168083,road,1,750,2024-01-25 22:22:33.698149
1662,fbcc1f1a-50aa-4238-a3be-533f3bd9d88e,a500746a-fe3f-4eeb-b3b2-d02d3cd1426e,threat,2,866,2024-03-17 17:47:54.171740
1663,2356361c-5c72-475a-8a93-1d5a77a85ca2,2e221e04-0f8d-40f7-8449-2bc856254fb4,test,1,928,2024-10-27 21:14:38.267726
1664,168aba56-352d-4d30-8165-94b6ddfb4649,8a91c6d6-5599-4d31-8b82-495268745e02,or,2,134,2024-02-25 21:05:24.885251
1665,24ae1531-da49-47cb-b082-1cbb88d03545,be2dc59e-c0f8-4b92-88cf-67e22d71b83e,more,3,577,2024-08-19 20:46:52.816191
1666,461b9f1f-c04b-434e-8fdd-6535b7904db8,3c46a31c-b1fc-4168-9fdc-b95fad1e62b0,last,3,14,2024-03-06 21:56:11.782133
1667,db1cc004-37a2-423a-85d3-7bd22897640a,f3c13f3c-4bd1-4888-88cb-eedb7a4aa36a,star,5,762,2024-01-31 09:02:16.418387
1668,5ba21bf7-e9f3-4d38-a1cf-be5e432da197,affd0b90-9c77-4505-974a-eec908112b09,animal,1,408,2024-08-08 05:54:17.935077
1669,1fadbe45-c2f3-4ba0-9350-915baf5e6efa,ffce978a-a455-4434-8234-06b273961b73,yes,3,851,2024-08-05 04:06:33.639982
1670,7247614a-f7f2-4467-8757-5203c3705e56,b3e0b253-51bb-4b09-b54e-8e1fea176a75,trip,5,951,2024-05-25 21:27:44.763391
1671,bedeb689-0192-4542-9084-7d43e5bef25e,ab7aec9a-d3a2-4b7d-9680-0bbaedcf995c,method,1,570,2024-02-11 19:04:08.649280
1672,ea57b358-1355-4386-87ce-4381f526618d,12f689bf-9343-40ca-98ac-eacf18f68dc7,third,1,806,2024-02-06 20:27:42.716417
1673,a3f55a96-aab9-436f-b749-427d351fa90a,4141e752-2582-421a-8730-ef46d5463ba5,second,3,856,2024-05-21 18:48:14.631443
1674,e2b735aa-abff-47cc-8791-0d9fd46e976d,fa7f63c1-ad53-43f2-8dfc-ea361eb51a6e,issue,1,301,2024-01-02 17:51:23.245430
1675,e8876eec-8930-45e5-af08-0aefbca2e7bc,2c93ff4f-ffa8-4e1e-8ecb-3677a1bcab15,contain,5,998,2024-08-15 01:20:22.161838
1676,869d99e5-74fd-4b55-b9ab-33378768ba5f,138ad5f3-0cb5-4b55-8f36-5212342d4bba,ball,3,55,2024-05-02 20:35:38.332798
1677,269b8c2e-e395-4546-9f91-5a9cb7940bc6,e33cfbb9-f02e-4b8f-9e98-b1f3c1b9a7cb,gun,1,590,2024-01-03 22:03:32.105705
1678,48e34bdb-c213-4e59-8d9f-90229ae026c7,eb486daa-1733-40ed-98f2-490189ae962c,about,5,361,2024-08-05 20:01:54.866679
1679,301430c4-0878-481e-91c2-89d1217463cc,2769c5a1-f6c9-4c89-b6b2-f16fee81081a,treat,2,270,2024-06-23 12:54:40.523480
1680,d30e6cd1-d63a-45f0-9d97-b88207d3954d,243979dd-e518-407f-b420-9a2a539ed068,sign,2,286,2024-05-03 03:37:03.848180
1681,a34ab1ca-4788-4640-aca1-0a896af49d96,07f16b32-9447-4166-a70d-9bc094699b67,position,2,841,2024-02-12 21:07:07.009804
1682,fad9957a-1420-46fb-8cec-42e4b66fb41d,61af3a40-2fe3-4cf3-928e-c1d362adec80,kid,4,351,2024-02-10 19:25:23.686186
1683,fb1eaf64-733e-494d-9baa-abd3870ca8ff,a1eaa1fd-f635-4cee-9440-84b226d4763c,either,2,798,2024-10-29 02:41:54.379738
1684,608d80e5-40b9-4a43-8e16-e61a4943b5de,751367a2-8cd2-47b7-bfb3-3ccf39ca08d9,source,5,404,2024-08-22 18:18:15.539067
1685,45626cff-5ff3-46f0-b2f5-bb4d7ecbec22,71d0f343-be94-4061-b515-6a5382215fa5,nation,4,854,2024-08-22 14:24:38.803203
1686,4d8c9e3c-05a6-482a-ab2d-2519d8795793,d3eaf363-8476-4910-b66b-053458abd072,run,5,755,2024-03-29 04:06:41.837468
1687,744944d2-5340-48fb-b76c-a12d0ad5262e,d7fb6180-bca5-47a0-a3af-eb56de35b818,whether,4,93,2024-08-30 10:26:40.759642
1688,23c35d60-4853-473f-99d1-e0588b8b074d,93e2b18f-c1d6-4085-b3b8-44ed8e802c06,build,2,766,2024-06-17 23:57:32.257023
1689,c5b80bd3-3cec-4086-a450-f69fe6b84ef5,27d682d0-db46-4506-b707-a1ce23e3565b,garden,2,683,2024-06-14 14:04:34.455446
1690,2505bfe3-cc71-4b26-b394-0205752f669f,2cb89450-3741-490a-aa31-0b00e67aa9ab,quickly,3,808,2024-10-26 08:10:12.150087
1691,e1c79e53-e548-44af-b335-047e6df7aeba,cf11678d-84f4-48a1-a7da-70724c7b1b0b,power,5,518,2024-05-10 21:09:19.249151
1692,113d0b36-6a41-47e2-9727-29d13a6f2713,d9dba957-56ed-4a42-bcec-aba56d1e5a37,attorney,4,950,2024-10-31 16:35:35.461731
1693,3abdad46-4fa3-41be-a393-a08653b4bcee,f8388eb0-6f74-4219-a0b4-0b09c5a624bb,admit,5,534,2024-03-09 21:08:16.581340
1694,a2a05d6f-0634-4759-bbda-ac614daafbe1,11f8958e-36d8-4b83-868e-35c420953049,probably,3,648,2024-05-17 05:03:25.574731
1695,41a5be90-1cf7-48cf-8feb-c128238d5512,b03f3be8-89eb-4280-b3f5-f7c8f8ae8119,raise,4,168,2024-05-03 11:13:07.574611
1696,011caae8-1df3-4da2-86c3-205ee98afcf5,920e055b-28ee-40f5-8342-7442414fdf2a,each,5,79,2024-02-28 17:17:09.676167
1697,46c6e4f9-d90a-4a5f-b46c-32a66cbb3b8b,c4c8e420-83eb-44f9-bff6-8046686ad945,keep,3,132,2024-05-05 19:07:08.749804
1698,64cbd765-5cbd-4964-9af0-c1c1425b7fea,8245c467-bcc5-45c8-acf5-8d49c6e879ba,make,1,508,2024-07-18 09:33:33.760063
1699,6a8797fb-dcfc-4120-bef8-8a5f5afd9051,00a40afd-e2d1-4d4b-ae9a-d7161ecd0eea,seek,2,974,2024-03-31 11:59:51.766123
1700,de2a50ee-44c7-4aff-b58a-361f7b6a9c4b,dc73b2f2-5411-4da4-92b1-1c1ab4a731fe,dark,2,675,2024-07-28 13:28:14.855783
1701,3b015c54-7c4b-4bb2-bdd3-38969af8de6b,0a1b1617-ef79-475a-a4b7-a5316c6969b2,bag,5,998,2024-02-20 00:14:02.884990
1702,f063abb3-3791-4bf3-b7bd-3c0d0126525b,be2dc59e-c0f8-4b92-88cf-67e22d71b83e,individual,2,487,2024-07-06 16:19:54.677234
1703,ef7d1cc9-4c24-4ecd-9498-47e4f70444aa,d51c8867-6132-42db-809a-7a807a6bfdef,choose,1,635,2024-03-27 18:05:16.677620
1704,85b323a1-99a9-48a5-a274-0e1c4bfe7f70,94d0b9d2-841d-4ce8-8c8d-26dbaae00bc9,although,3,773,2024-01-17 08:07:35.988971
1705,f7da87ca-80db-47ae-af95-b21187e47617,221d346e-a425-4226-a2d4-dd3694ee91f0,pretty,5,756,2024-09-14 06:33:12.759021
1706,d965d4b6-cd99-4d78-93db-af9881725175,f7ba5692-274c-413e-866d-b52730ffba8f,against,4,323,2024-04-19 01:37:24.814040
1707,5938fac4-4010-4509-8e5b-81f296af6995,4fc1d64a-c281-4e48-b996-9d1c77509735,moment,4,240,2024-06-15 13:50:25.850423
1708,b6d1fb1d-9d42-49f8-adac-9e44c262e66c,3290fdde-746e-4ffb-b55e-a6db27b0b7be,hundred,3,328,2024-02-29 05:32:11.466343
1709,55ed07d4-72a1-45c9-95c2-0cdce14018b1,3502bf28-3a0c-4e65-817b-19e70c790998,right,1,515,2024-04-13 23:17:14.883079
1710,509a901a-6a22-4cb6-ac13-b7538c5c2ff2,4f5a46f2-ddff-4ec2-9ce6-d98a1a67ffc4,energy,1,458,2024-09-14 08:38:05.593248
1711,912f3579-f424-4cee-8c50-b5c263e32aa8,0fe51117-ec63-4ae3-a4c0-977bb23f1759,speak,4,766,2024-01-12 11:49:30.265469
1712,23b32181-8938-49b4-b53d-b5b5a636e70e,e31941cc-4281-48d6-bdd7-512a50427c06,three,5,352,2024-06-09 19:57:14.463654
1713,2beaf87a-2929-4eac-9196-c86da4027183,4c3c10f6-2036-4057-b098-2baedff2357c,since,1,342,2024-05-08 19:10:57.883301
1714,0a8b173d-5688-44d7-98d1-b6b4a26af619,31daf073-c0e1-459f-a072-d29873a93ed6,first,2,436,2024-09-22 10:37:55.083671
1715,35b10a5a-0df7-42fb-be2b-3042ef9d8aa3,5c4f688d-836d-44b4-b424-8883f8e2fe8d,watch,2,2,2024-05-14 09:00:09.610676
